Top 20 nodes with highest PageRank values for beta=0.75:
NodeID,PageRank
7237,0.006356320001054502
7339,0.0051616643296582354
7498,0.004955812270399808
7162,0.0027495799460101984
7224,0.0024933266405978206
4811,0.002405461009896674
6519,0.002389350793469801
7199,0.002348524282077303
7100,0.0022631204576289672
7435,0.002180667425777289
4785,0.002178369098514744
7595,0.0021734833946712756
6101,0.002120106701996945
7536,0.0017853915102687696
7489,0.0015885112370337484
7488,0.0015760510005101225
7587,0.001525845494414305
6617,0.0015012955926381804
6446,0.0015012391899441914
7226,0.0014974928575579288
